day,px,f8,carry
2025-01-26 00:00:00+00:00,104324.8,9.800710015553037e-05,0.000279026296926902
2025-01-27 00:00:00+00:00,101592.66,4.666595531190016e-05,0.00017002813305846138
2025-01-28 00:00:00+00:00,101199.7,7.333435610780256e-05,0.00018945942367846655
2025-01-29 00:00:00+00:00,103487.43,5.310920655122035e-05,0.00019073786116828435
2025-01-30 00:00:00+00:00,105108.97,0.00016139680869437176,0.00044156280757212327
2025-01-31 00:00:00+00:00,102243.48,2.6691149310079582e-05,9.612272399547346e-05
2025-02-01 00:00:00+00:00,100644.66,1.4461793312973014e-05,2.253594465978831e-05
2025-02-02 00:00:00+00:00,97960.77,2.4837780470432765e-06,7.977092238847867e-06
2025-02-03 00:00:00+00:00,101802.1,-1.317044354772116e-05,-4.7511678122029226e-05
2025-02-04 00:00:00+00:00,97732.51,6.626798842598857e-05,0.000213437433479145
2025-02-05 00:00:00+00:00,96476.18,2.029234148987873e-05,4.8897694561562205e-05
2025-02-06 00:00:00+00:00,96944.56,1.795940508783323e-05,4.9743367892438005e-05
2025-02-07 00:00:00+00:00,96078.03,1.14557368259114e-06,5.041371472587921e-06
2025-02-08 00:00:00+00:00,96493.41,-4.822213570113388e-07,-6.151693201414325e-06
2025-02-09 00:00:00+00:00,95847.75,3.985877799439606e-06,1.8230292270206592e-05
2025-02-10 00:00:00+00:00,97416.78,3.0086310756020383e-05,0.000113686079709546
2025-02-11 00:00:00+00:00,95554.29,5.5411217314811656e-05,0.00014247705964083438
2025-02-12 00:00:00+00:00,97814.48,3.2079020835126094e-05,0.0001438459649304412
2025-02-13 00:00:00+00:00,96408.41,3.216206724897445e-05,0.0001001406226544632
2025-02-14 00:00:00+00:00,97153.03,6.877063261802915e-05,0.00019525447516102927
2025-02-15 00:00:00+00:00,97549.93,0.00010358274081468192,0.00030133430994041887
2025-02-16 00:00:00+00:00,96880.67,4.62326196500431e-05,0.00011100959375800309
2025-02-17 00:00:00+00:00,95885.79,7.810127249043181e-06,2.198940889981168e-05
