entry_time,exit_time,side,entry_price,exit_price,pnl,contracts
2024-03-05 10:10:00,2024-03-05 10:55:00,short,5106.25,5092.25,70.0,1
2024-03-05 12:20:00,2024-03-05 13:55:00,short,5094.25,5085.25,45.0,1
2024-03-08 12:40:00,2024-03-08 13:05:00,short,5156.0,5134.0,110.0,1
2024-03-11 10:40:00,2024-03-11 10:55:00,short,5099.75,5114.0,-71.25,1
2024-03-13 10:40:00,2024-03-13 13:05:00,short,5171.5,5175.5,-20.0,1
2024-03-14 10:40:00,2024-03-14 13:20:00,short,5157.5,5137.5,100.0,1
2024-03-18 13:35:00,2024-03-18 15:20:00,short,5224.0,5225.75,-8.75,1
2024-03-20 14:00:00,2024-03-20 14:05:00,short,5236.75,5258.0,-106.25,1
2024-03-21 14:35:00,2024-03-21 15:20:00,short,5307.75,5308.75,-5.0,1
2024-03-22 11:40:00,2024-03-22 13:10:00,short,5294.75,5299.25,-22.5,1
2024-03-26 10:30:00,2024-03-26 15:20:00,short,5289.0,5284.75,21.25,1
2024-03-27 11:50:00,2024-03-27 12:35:00,short,5274.5,5279.25,-23.75,1
2024-03-28 13:55:00,2024-04-01 10:20:00,short,5307.75,5303.0,23.75,1
2024-04-01 12:50:00,2024-04-01 13:25:00,short,5294.0,5283.5,52.5,1
2024-04-01 13:50:00,2024-04-01 15:10:00,short,5289.75,5294.75,-25.0,1
2024-04-02 10:10:00,2024-04-02 13:05:00,short,5242.5,5251.75,-46.25,1
2024-04-08 12:40:00,2024-04-08 13:05:00,short,5253.75,5259.0,-26.25,1
2024-04-09 11:25:00,2024-04-09 12:15:00,short,5228.0,5240.0,-60.0,1
2024-04-10 09:50:00,2024-04-10 10:00:00,short,5192.25,5204.5,-61.25,1
2024-04-10 11:35:00,2024-04-10 13:30:00,short,5204.25,5203.0,6.25,1
2024-04-11 11:00:00,2024-04-11 11:25:00,short,5193.75,5199.25,-27.5,1
2024-04-11 11:30:00,2024-04-11 11:45:00,short,5197.0,5200.5,-17.5,1
2024-04-12 09:55:00,2024-04-12 10:40:00,short,5210.5,5189.75,103.75,1
2024-04-12 11:25:00,2024-04-12 12:40:00,short,5191.0,5168.75,111.25,1
2024-04-12 13:55:00,2024-04-12 15:20:00,short,5165.5,5155.25,51.25,1
2024-04-15 11:45:00,2024-04-15 12:40:00,short,5176.75,5158.0,93.75,1
2024-04-15 13:15:00,2024-04-15 13:30:00,short,5155.75,5124.25,157.5,1
2024-04-15 14:40:00,2024-04-15 15:20:00,short,5115.75,5095.25,102.5,1
2024-04-16 11:15:00,2024-04-16 11:50:00,short,5092.75,5100.75,-40.0,1
2024-04-17 13:35:00,2024-04-17 14:45:00,short,5072.25,5095.0,-113.75,1
2024-04-18 14:30:00,2024-04-18 15:20:00,short,5049.0,5049.25,-1.25,1
2024-04-19 13:15:00,2024-04-19 13:55:00,short,5024.5,5035.5,-55.0,1
2024-04-22 11:45:00,2024-04-22 12:00:00,short,5017.25,5025.75,-42.5,1
2024-04-24 11:40:00,2024-04-24 12:15:00,short,5100.75,5087.25,67.5,1
2024-04-25 10:35:00,2024-04-25 12:00:00,short,5037.0,5050.0,-65.0,1
2024-04-30 10:55:00,2024-04-30 11:10:00,short,5132.75,5118.75,70.0,1
2024-04-30 12:30:00,2024-04-30 12:35:00,short,5112.0,5098.0,70.0,1
2024-04-30 13:45:00,2024-04-30 14:05:00,short,5099.5,5109.5,-50.0,1
2024-05-01 12:20:00,2024-05-01 14:05:00,short,5051.0,5064.0,-65.0,1
2024-05-02 10:40:00,2024-05-02 11:10:00,short,5060.0,5072.0,-60.0,1
2024-05-10 12:30:00,2024-05-10 14:15:00,short,5240.0,5244.5,-22.5,1
2024-05-13 12:00:00,2024-05-13 13:10:00,short,5246.75,5237.25,47.5,1
2024-05-14 13:05:00,2024-05-14 13:45:00,short,5244.25,5250.0,-28.75,1
2024-05-16 13:05:00,2024-05-16 13:25:00,short,5338.5,5329.5,45.0,1
2024-05-17 10:10:00,2024-05-17 10:30:00,short,5318.25,5324.25,-30.0,1
2024-05-20 14:35:00,2024-05-20 15:20:00,short,5334.0,5334.25,-1.25,1
2024-05-21 09:50:00,2024-05-21 10:35:00,short,5327.5,5333.5,-30.0,1
2024-05-22 15:15:00,2024-05-22 15:20:00,short,5316.0,5311.0,25.0,1
2024-05-23 11:15:00,2024-05-23 12:00:00,short,5331.25,5338.0,-33.75,1
2024-05-28 10:55:00,2024-05-28 13:55:00,short,5324.75,5313.5,56.25,1
2024-05-28 15:05:00,2024-05-28 15:20:00,short,5307.5,5310.75,-16.25,1
2024-05-29 10:00:00,2024-05-29 10:30:00,short,5287.0,5292.5,-27.5,1
2024-05-30 11:25:00,2024-05-30 12:20:00,short,5261.5,5268.25,-33.75,1
2024-05-31 12:50:00,2024-05-31 13:05:00,short,5214.75,5219.75,-25.0,1
2024-06-06 13:10:00,2024-06-06 13:25:00,short,5354.75,5360.5,-28.75,1
2024-06-12 14:45:00,2024-06-12 15:05:00,short,5434.0,5443.0,-45.0,1
2024-06-13 11:40:00,2024-06-13 12:30:00,short,5425.75,5410.0,78.75,1
2024-06-19 11:50:00,2024-06-19 18:05:00,short,5494.5,5493.25,6.25,1
2024-06-20 09:55:00,2024-06-20 10:15:00,short,5505.25,5494.0,56.25,1
2024-06-20 11:05:00,2024-06-20 12:25:00,short,5498.5,5481.0,87.5,1
2024-06-20 13:50:00,2024-06-20 14:05:00,short,5471.5,5484.25,-63.75,1
2024-06-24 14:45:00,2024-06-24 15:05:00,short,5528.5,5531.75,-16.25,1
2024-06-24 15:15:00,2024-06-24 15:20:00,short,5532.0,5529.5,12.5,1
2024-06-25 13:20:00,2024-06-25 13:45:00,short,5519.5,5525.5,-30.0,1
2024-06-26 13:20:00,2024-06-28 15:05:00,short,5528.5,5529.5,-5.0,1
2024-07-01 11:20:00,2024-07-01 12:10:00,short,5517.0,5529.5,-62.5,1
2024-07-04 11:20:00,2024-07-04 18:05:00,short,5589.25,5588.5,3.75,1
2024-07-08 11:15:00,2024-07-08 12:10:00,short,5627.5,5618.0,47.5,1
2024-07-08 13:05:00,2024-07-08 13:35:00,short,5620.0,5625.0,-25.0,1
2024-07-09 14:50:00,2024-07-09 15:20:00,short,5633.75,5629.75,20.0,1
2024-07-11 12:40:00,2024-07-11 15:20:00,short,5645.75,5642.5,16.25,1
2024-07-15 14:40:00,2024-07-15 15:20:00,short,5689.5,5695.5,-30.0,1
2024-07-17 13:05:00,2024-07-17 14:35:00,short,5643.5,5646.75,-16.25,1
